artist id,artist name,id,key,energy,liveness,tempo,speechiness,acousticness,instrumentalness,mode,time signature,duration,loudness,audio md5,valence,danceability,title,
Tom s Diner,DNA, unable to get info
ARYV3RR1187FB52D11,Atlantic Starr,SOXDYCJ145FD9AB26B,7,0.701443,0.536996,156.094,0.05771,0.769225,0.0,1,4,215.71955,-6.26,bebdd7aa02a4e3aaa407975884734f86,0.565963,0.585762,Secret Lovers,
ART4QZC1187FB51612,Janet Jackson,SOSJIOW13E907D2B92,0,0.881146,0.199216,109.027,0.05022,0.416178,0.215143,1,4,266.14354,-15.206,63e096b893cb886e67753c6aaebb3b8f,0.506068,0.685658,Rhythm Nation,
ARRJES71187FB4D09E,Bryan Adams,SOGZZGC144BA4A558D,2,0.722817,0.105082,138.896,0.037198,0.014914,2e-06,1,4,216.42667,-10.844,,0.770797,0.50685,Summer Of '69,
ARBM5JV1187B9ACD9B,Suzanne Vega,SOEJGBT1315CD4438C,6,0.235324,0.11054,124.452,0.040289,0.874133,2e-06,1,4,193.39955,-10.477,6a6be2736c760198ceff897c55ff4ca6,0.711742,0.75831,Luka,
ART4QZC1187FB51612,Janet Jackson,SOMYCQI144BDF28043,8,0.943887,0.324284,120.349,0.05086,0.075286,0.074354,0,4,206.75955,-5.599,5cec2d60c2e0cd2be7fc8898e953fd5e,0.776611,0.775723,Control,
ART4QZC1187FB51612,Janet Jackson,SOKSQAS1498F372463,1,0.691616,0.19842,103.033,0.053498,0.050253,0.005962,1,4,414.78721,-11.826,,0.671708,0.805307,Love Will Never Do (Without You) [Remix],
ARIYOHX1187FB57625,Breathe,SOELQON1372D219205,8,0.622655,0.187492,88.077,0.033224,0.173677,1e-06,1,5,256.98621,-7.208,6e23aeb274acf0f2b560a98a2cd76b2d,0.331392,0.270493,Hands To Heaven,
Don t You ,Simple Minds, unable to get info
AR5DXUU1187B9B0E42,Falco,SOIMXKI146092C672F,4,0.875814,0.137087,177.589,0.092361,0.294632,0.000194,0,4,199.82667,-8.213,,0.937501,0.584851,Rock Me Amadeus,
ARUN2OO1187B9A7BF3,Sting,SOOOLTM144BD42B3CE,9,0.74569,0.356818,104.961,0.052163,0.029102,0.000388,0,4,276.93288,-7.735,fd626a4d13f723c6b95cc0d9b7604bb3,0.743924,0.762927,If You Love Somebody Set Them Free,
ART4QZC1187FB51612,Janet Jackson,SOCSMXS13BEE8B0C29,10,0.519932,0.180099,77.938,0.02569,0.27626,0.108145,1,4,314.122,-9.48,556849509ea33451c82b1363eabeafef,0.076562,0.443245,Come Back To Me,
ARUN2OO1187B9A7BF3,Sting,SOXIRIX144F4D0E873,0,0.529072,0.724976,128.823,0.044813,0.064372,3.9e-05,1,4,320.57288,-7.331,e272fc0320e30d2b142696f30cf41cab,0.6081,0.690308,All This Time,
ART4QZC1187FB51612,Janet Jackson,SOQIAEW144BCFBC3E0,6,0.799748,0.074573,116.171,0.037367,0.033337,0.017187,0,4,235.26621,-7.317,375dc4f6b153ec3ea653453b56e076e6,0.595639,0.739422,When I Think Of You,
ARQ8F831187FB5154B,Herb Alpert,SOAHEVJ144BDAD7E7F,9,0.864118,0.352741,111.173,0.028652,0.061413,0.018465,1,4,231.92925,-11.361,1385b7da6f6cb7faa7727fb2c7c29d78,0.95522,0.75898,Diamonds,
ARUY6971187FB3AB45,Orchestral Manoeuvres in the Dark,SOAUTZB146072ABC5A,0,0.876691,0.110405,120.243,0.036267,0.056221,0.088922,1,4,272.19955,-3.593,fa9b282bf8856e3587b05a383883f09b,0.799898,0.620787,If You Leave,
ART4QZC1187FB51612,Janet Jackson,SONTSZM14451D88842,1,0.833177,0.67694,115.924,0.046712,0.012762,0.052008,1,4,257.41016,-17.771,2dae4e6d630d5ade42ac3aa2c67c9e90,0.426047,0.775167,Escapade,
ARS91P21187FB3B08F,Styx,SOQMMVJ13765BAE15E,6,0.45792,0.097579,158.034,0.032154,0.208879,9e-06,1,3,276.91211,-8.436,28ba032667e9d1ad6544ca179be62c5b,0.23229,0.321011,Show Me The Way,
ART4QZC1187FB51612,Janet Jackson,SOFSGZY141EA591F7E,1,0.849346,0.056112,109.149,0.034119,0.400598,0.079937,1,4,214.93288,-5.133,014793e4eedc04ac7f5fedca18edd56e,0.866423,0.785161,Runaway,
ARRJES71187FB4D09E,Bryan Adams,SOKDTPM144BA2C841C,7,0.476972,0.09295,145.67,0.03271,0.512747,9e-06,1,3,291.66667,-10.204,,0.339196,0.571185,Have You Ever Really Loved A Woman?,
AR0DVRJ1187B98CBF5,The Pussycat Dolls,SOTXNPJ146152E697E,3,0.593413,0.215563,119.986,0.099738,0.005798,0.0,0,4,281.54667,-4.318,,0.5874,0.883661,Don't Cha,
AR2C54R1187B993B4C,Sheryl Crow,SOUYQZL12AB0186041,2,0.299527,0.916219,150.61,0.031108,0.499638,0.000618,1,3,227.35891,-13.511,b05e1d8fa122e5cd3d8bef8827474b21,0.264456,0.305379,Strong Enough,
ARTDQRC1187FB4EFD4,The Black Eyed Peas,SOZRNNK144D7F4A236,1,0.682399,0.141778,123.953,0.230788,0.124656,1e-05,0,4,325.06621,-5.847,1e1f518cafe8fc4fde88e886f3b5c774,0.596659,0.802002,My Humps,
ARTDQRC1187FB4EFD4,The Black Eyed Peas,SOARCRK1315CD473AE,5,0.935384,0.548974,130.893,0.065107,0.009083,1e-06,0,4,239.84,-2.796,,0.543703,0.69445,Don't Phunk With My Heart,
AR5LDM21187B9AC3DE,Vanessa Carlton,SOFTYGV141B46ED41C,11,0.426135,0.954815,95.144,0.049629,0.955669,0.0,1,4,245.2371,-7.788,f1b8b63c3cb1674a556ad424e4bdd984,0.488134,0.404123,A Thousand Miles,
ARZEHLK12DDD1882BF,Macklemore & Ryan Lewis,SOGSWZA13D8658095F,11,0.941485,0.750843,146.222,0.118968,0.053169,0.0,0,4,227.7873,-4.15,13ac1832380bb24de11ec7c422ab4231,0.847386,0.605791,Can't Hold Us,
